Sitename:Mackenzie2017
Location: Latitude:   49.2644081 - Longitude: -123.2553329 - Elevation (masl):     0.
Principal investigator: 
Ecosystem type: 
File creation date: 2020-08-20T18:35
Datapolicy:  -- The AmeriFlux data provided on this site are freely available and were furnished by individual AmeriFlux scientists who encourage their use.
Please kindly inform in writing (or e-mail) the appropriate AmeriFlux scientist(s) of how you intend to use the data and of any publication plans.
It is also important to contact the AmeriFlux investigator to assure you are downloading the latest revision of the data and to prevent potential misuse or misinterpretation of the data.
Please acknowledge the data source as a citation or in the acknowledgments if no citation is available.
If the AmeriFlux Principal Investigators (PIs) feel that they should be acknowledged or offered participation as authors they will let you know.
And we assume that an agreement on such matters will be reached before publishing and/or use of the data for publication.
If your work directly competes with the PIs analysis they may ask that they have the opportunity to submit a manuscript before you submit one that uses unpublished data.
In addition when publishing please acknowledge the agency that supported the research. --
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
YEAR,GAP,DTIME,DOY,HRMIN,UST,TA,WD,WS,NEE,FC,SFC,H,SH,LE,SLE,FG,TS1,TSdepth1,TS2,TSdepth2,PREC,RH,PRESS,CO2,VPD,SWC1,SWC2,Rn,PAR,Rg,Rgdif,PARout,RgOut,Rgl,RglOut,H2O,RE,GPP,CO2top,CO2height,APAR,PARdif,APARpct,ZL
YEAR,GAP,DTIME,DOY,HRMIN,m/s,deg C,deg,m/s,umol/m2/s,umol/m2/s,umol/m2/s,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,cm,deg C,cm,mm,%,kPa,umol/mol,kPa,%,%,W/m2,umol/m2/s,W/m2,W/m2,umol/m2/s,W/m2,W/m2,W/m2,mmol/mol,umol/m2/s,umol/m2/s,umol/mol,m,umol/m2/s,umol/m2/s,%,unitless
 2017,0,182.16664000000000,182,400,0.31735512078723693,10.860689510769362,98.281021354850012,4.1685104075330290,0.41166064932253038,0.38696196371809038,2.4698685604439986E-002,-25.165459675378315,-0.58611339336802726,-6.3609595859848209,5.9267696747458166E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.779868987512558,100.85347500000000,395.31734117421576,0.13252343283255599,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.540053846724224,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-3.4355747246497439E-002
 2017,0,182.18746999999999,182,430,0.33926188887400516,10.846992204454239,100.64930793195734,4.3106470088098403,0.34775770270652484,0.34518285420131478,2.5748485052100359E-003,-27.525375921827983,-2.7212764108246287E-002,-5.6340541466202643,-0.13726333656011455,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.502133338253685,100.84632027777778,395.35528331737311,0.13600081831279240,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.494691525942489,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-3.0759877960267315E-002
 2017,0,182.20830000000001,182,500,0.32020019755859053,10.734696197509777,99.685331064775625,4.2827889640991756,0.14239019056085567,0.12559066956820630,1.6799520992649367E-002,-19.943854997056782,-0.22317792870872463,-6.8425506702285057,-0.25747910515617017,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.503299135711998,100.84281666666666,395.60274639189089,0.13497308865198990,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.409640545314682,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-2.6510560011718348E-002
 2017,0,182.22913000000000,182,530,0.41039477235625843,10.855077633327937,109.07887245373421,4.9784539798959342,0.15156365253009529,0.15383953191658775,-2.2758793864924550E-003,-20.925259994501580,0.23915029508900554,-3.1582592664201985,-0.51304383353138450,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,87.473693037084175,100.84755444444444,395.56920921758211,0.16236676208444845,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.240087498374866,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.3211046511011943E-002
 2017,0,182.24995999999999,182,600,0.37055390108783226,10.612132771809911,111.10713584505609,4.6438870852206175,-0.10975534206114641,-0.11374954300372490,3.9942009425784960E-003,-13.058129178057136,-0.48302033885203238,-2.6035755541100993,-0.12611754121599714,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,88.566859199085101,100.84281444444446,395.62801985460879,0.14581886011678355,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.198450987956395,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.1200002996836596E-002
 2017,0,182.27079000000001,182,630,0.40173890324214567,10.815625610351560,110.43697790000293,4.8073895649242200,-0.40700274241906848,-0.39098579994984456,-1.6016942469223930E-002,-3.8614710365593554,0.40424989492214841,1.4480909677284048,0.18033015636073532,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,87.829184182892462,100.83083944444445,395.39198915355843,0.15734529026237720,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.258046661181703,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-2.5992215131395097E-003
 2017,0,182.29161999999999,182,700,0.37557031803040969,11.297166731092716,108.84425268489210,4.2495808146577314,-0.74499897673656645,-0.71957603176661789,-2.5422944969948600E-002,7.9858681932517204,0.95495873686468413,3.8281512101640254,0.69281217721443589,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,86.791494307942997,100.82281222222221,395.01668345827892,0.17631046742739517,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.487520216931829,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.5792192774095102E-003
 2017,0,182.31245000000001,182,730,0.35646623388675119,11.759870893690334,102.19426336380077,4.6484481117140062,-0.84251070195370326,-0.83366036513532538,-8.8503368183778432E-003,20.873593656481727,0.91603861593559432,11.155412891664787,0.44929069740295663,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,85.257492177570214,100.81127277777777,394.88580303551049,0.20290498909643939,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.636659738988323,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,2.0113552895023586E-002
 2017,0,182.33328000000000,182,800,0.42508762402180539,12.174362928602477,104.83909139029925,5.1961538327527057,-1.1869464929233493,-1.1733493347617490,-1.3597158161600256E-002,42.651668732713865,0.81929171815201773,20.029447594799137,0.19518288733853958,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,83.409196986553397,100.79624722222223,394.68440318928805,0.23467065754526892,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.701579326783847,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,2.4237372077282281E-002
 2017,0,182.35410999999999,182,830,0.45620409663488359,12.538393639458548,101.73346222319337,5.3331114747078479,-1.3110500247690902,-1.2961276833271658,-1.4922341441924485E-002,58.452483786412451,0.71854240284672877,24.663063094640314,0.23410421596543204,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.967858118435231,100.78163277777777,394.46306076001900,0.26123507784972910,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.779582380990000,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,2.6874881594720627E-002
 2017,0,182.37494000000001,182,900,0.42092477884636242,13.069023251003728,99.036859149234502,5.6477379913218595,-1.2317424144526421,-1.2020021284849343,-2.9740285967707763E-002,66.822422464152552,1.0453227353576682,25.512446229001114,0.62214224649011785,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,80.551556604495147,100.76553388888890,394.02103445261838,0.29171885669242803,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.987402927419968,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.9116464405321634E-002
 2017,0,182.39577000000000,182,930,0.41421360736015495,13.630003323025221,97.076049326126608,5.1575538943743338,-1.9588871763934033,-1.9358463017058334,-2.3040874687569868E-002,99.081322479083539,1.1030011184279085,45.210232714377632,-1.2110257288916456E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,77.634102768152957,100.76917611111111,393.67792189610776,0.34798148150501651,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.983347648394728,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.0863101398184051E-002
 2017,0,182.41659999999999,182,1000,0.40513768197281941,14.369026963975728,101.05950672232530,4.7176879949920636,-1.8094266275612647,-1.7754170331485806,-3.4009594412684217E-002,98.882183865773385,1.4491425165747789,48.531082435413424,0.12106981382520131,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,74.238796029474727,100.75357611111110,393.17008521702763,0.42049632469022008,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.024029110042711,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.4920865309820039E-002
 2017,0,182.43743000000001,182,1030,0.45826540558015916,15.126903601752417,106.45967343389695,5.0116581307103791,-2.1154618632290347,-2.0787980609589383,-3.6663802270096579E-002,124.44462432280773,1.4820718215182263,72.468488570209388,0.29752683064277491,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,71.277863423323552,100.74133777777779,392.62110571472539,0.49231695519349189,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.124351820659159,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,5.6457647377996849E-002
 2017,0,182.45826000000000,182,1100,0.40602348137707817,15.845259763152001,107.55349074157066,4.8343010448748247,-1.8811203730712727,-1.8389154953061266,-4.2204877765145934E-002,117.31544362460956,1.4011824707728742,66.751568044449883,0.49042604735460932,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,68.991454627766785,100.72889444444445,391.98750480682060,0.55656756251300954,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.290265163094521,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.6527801042220567E-002
 2017,0,182.47909000000001,182,1130,0.42077863191406106,16.620157829022503,106.65590349610531,4.8760721464370631,-1.9085441796758738,-1.8638680288076090,-4.4676150868264604E-002,143.37360114335172,1.5070935608319895,91.185112364363832,0.80238708833250894,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,67.102237202593614,100.70024944444445,391.31481421770184,0.62038349757964406,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.562724802604581,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,8.4040114050299333E-002
 2017,0,182.49992000000000,182,1200,0.44887522308587885,17.175156419542134,98.522897294355985,5.3918164911047448,-2.0147116888678500,-1.9856836053345979,-2.9028083533252022E-002,171.31558706420745,1.0772458434023600,110.64384131992742,0.64080474671090282,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,65.896524286959064,100.68564722222223,390.87683655775072,0.66616377996938358,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.780882310634258,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,8.2722207429893141E-002
 2017,0,182.52074999999999,182,1230,0.45963762993318696,17.948064846462671,100.94371558385683,5.5050947857910879,-1.9251760943723810,-1.8888817055238385,-3.6294388848542442E-002,174.31996809450683,1.4961021727639578,117.56791374809529,0.38586679156842252,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,63.399498687645213,100.67357555555556,390.32770069811676,0.75067272526109086,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.912711674110669,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.8401205263019955E-002
 2017,0,182.54158000000001,182,1300,0.44549223320140280,18.853754102918856,106.51900460485489,5.2001041828041732,-1.9265195108160058,-1.9101244948226486,-1.6395015993357308E-002,172.48518260413704,1.7472490597160502,143.83405776989972,-0.26174824516926265,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,59.468366363960193,100.64797222222222,390.07880823694251,0.87986513879383255,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.822907278968978,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,8.5217858446142394E-002
 2017,0,182.56241000000000,182,1330,0.51185100718412502,19.246016252305822,97.711281677587664,5.6127532462071414,-1.7490064010231097,-1.7638081867263877,1.4801785703278010E-002,197.69761128831425,0.75551263815092862,182.22208499703552,-0.52555833774120930,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,57.197821763518640,100.62069833333334,390.30387674320764,0.95216875539615842,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.642231505601218,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.4411521713000686E-002
 2017,0,182.58323999999999,182,1400,0.50821995807439158,19.717469804551911,97.265204229052117,5.8721871261080141,-1.4048327171656214,-1.4098738192807077,5.0411021150863419E-003,188.11925008490942,0.90649529722096378,156.41658306630697,-0.83740352629927917,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,54.275419757473784,100.61550611111112,390.38065676057954,1.0474332952318803,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.353739610611814,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.2618622290713716E-002
 2017,0,182.60407000000001,182,1430,0.48672193487271093,20.099297960069464,95.724288168861193,6.2064124718199611,-1.2816835921281908,-1.2999840958008391,1.8300503672648225E-002,175.76107887014965,0.73312863597111555,167.77935288475618,-1.1237057411592446,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,51.339660700399769,100.60996055555556,390.65976685084217,1.1413704118598673,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.965945300913017,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.6611173991499392E-002
 2017,0,182.62490000000000,182,1500,0.49128477207683274,20.624265662299308,96.135288797615729,5.8820073754866087,-1.3790023477340367,-1.3700156447202128,-8.9867030138239164E-003,181.09713464092698,1.0060397820181666,186.11497697268544,-0.27908297437962670,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,49.295386587467469,100.59808777777778,390.52244460241627,1.2285028668496225,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.869400125936961,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.6744739525071567E-002
 2017,0,182.64572999999999,182,1530,0.50359982423838456,21.112022111680801,96.634279859712805,5.8187310734278404,-1.2855051641728825,-1.2841270237470728,-1.3781404258096500E-003,183.16373466910488,0.93296811740911578,198.64240019923855,-0.29830960773582599,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,47.411169236985160,100.57588000000001,390.50134616274676,1.3129571928679475,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.765960800773749,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.2684339143095930E-002
 2017,0,182.66656000000000,182,1600,0.50269222946641356,21.349971228705556,98.360986949400171,6.1117299037310948,-1.1255823938116223,-1.1194448266880466,-6.1375671235756489E-003,179.66584730689246,0.45470441680187451,195.65630554223370,-0.20119442059441842,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,46.439944975642739,100.56080611111112,390.40729389801692,1.3568633511036396,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.696113362856536,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.1827876815904466E-002
 2017,0,182.68738999999999,182,1630,0.45167229908504952,21.583932647705126,97.350745299789438,6.0340184861496917,-0.86436883216838034,-0.86609707368801248,1.7282415196321595E-003,150.53555403420324,0.44669153344977486,153.31219522275529,-0.39731924045754702,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,45.236001297090795,100.55405388888889,390.43380034281643,1.4073780160301970,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.558028361577657,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.1420422357725818E-002
 2017,0,182.70822000000001,182,1700,0.51295112725073999,21.879178483751105,99.724745473997103,6.0231463055092993,-1.1136411600077203,-1.1245868173746150,1.0945657366894769E-002,169.39483221703591,0.56305983371088664,197.48485781631874,-0.35312050292883534,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,43.949660474609068,100.54198500000000,390.60186479186234,1.4666545023295003,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.435131466149192,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,5.4874282774499440E-002
 2017,0,182.72905000000000,182,1730,0.48729577133699742,22.036629655626086,97.829502080674217,5.9030817743023647,-0.98194650328312560,-0.97044234676156327,-1.1504156521562305E-002,163.41030966600300,0.30007864709266069,186.96726723143072,0.93318596248738650,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,44.759261180321374,100.52456888888888,390.42510001178476,1.4594174808173925,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.760188315994997,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.1748516925254224E-002
 2017,0,182.74987999999999,182,1800,0.51014048141815027,21.976160193549276,97.977152741517955,6.0700715408109938,-1.1465687567679670,-1.1238121786488113,-2.2756578119155685E-002,143.13604481621852,-0.11527053556891934,158.60460778751238,1.4366199692742410,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,46.832404820628248,100.51719777777778,390.07548442613609,1.3994777327098427,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.260511318650829,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.7140209974293384E-002
 2017,0,182.77071000000001,182,1830,0.52126548394240235,21.954125773112025,96.936097761007133,6.0835870853274363,-1.0263697804887815,-0.98118431600332112,-4.5185464485460264E-002,153.08635945504463,-4.2001382809061155E-002,161.87865012168285,1.2936358351657067,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,48.609213628201204,100.49742055555555,389.38120289995760,1.3508920124802506,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.711083501947730,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.7260649550659492E-002
 2017,0,182.79154000000000,182,1900,0.50581917015427957,21.600964881049265,96.203306621602621,6.4317961904057315,-0.86119204313069575,-0.85060806019978952,-1.0583982930906215E-002,129.57397926667903,-0.67391593703429076,113.73932253637133,0.74963666900317483,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,50.680387994295245,100.48254333333334,389.21874896348578,1.2687839450627645,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.971818274413984,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.3782699138581099E-002
 2017,0,182.81236999999999,182,1930,0.52509588340927649,21.163401930067323,87.246432378056610,6.4670278372892920,-1.1323264841347940,-1.1539493457808263,2.1622861646032311E-002,136.74694782440196,-0.83607533909815357,120.96585144398959,3.7515952697636017E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,52.101163869039752,100.46639111111111,389.55019963118855,1.1996417082841051,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.984844088187149,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.1307210743896046E-002
 2017,0,182.83320000000001,182,2000,0.52584380097878325,20.861588558620895,82.069390603248976,6.0890070947993307,-1.0122772992764806,-1.0308917694585233,1.8614470182042799E-002,121.07610304699632,-0.57725728231225160,101.14688775013225,-0.10577302326109916,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,52.924645737467365,100.46322555555557,389.83525190025875,1.1573574123938768,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.948166132738084,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.6418984503993855E-002
 2017,0,182.85402999999999,182,2030,0.50757989350673960,20.690938059488929,79.124965366400559,5.8721631195402244,-1.4022453555606824,-1.3784858989794340,-2.3759456581248357E-002,113.38021624661374,-0.32655758182308986,104.27898254837235,0.47426144360838518,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,54.157156759684909,100.45368166666667,389.47158863080176,1.1152802448733630,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.112514527297201,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.7921264008769252E-002
